id,name,description,latitude,longitude,images,price,rating,amenities
9909e190-a276-48d9-a777-9351a3ca1f8c,Atana Hotel,,25.0593526,55.2214882,"[""https://cf.bstatic.com/xdata/images/hotel/square240/59789878.jpg?k=a80e7bdfcc3c23c60430a8c07580889187610b54e9c65e728d333ea1d102af13&o=""]",54,8.5,"[""436"", ""444"", ""445"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""502"", ""505"", ""506""]"
d1330df9-becb-4335-b504-e5e431cb64fe,Hotel Trend Asakusa Annex,,35.7121918,139.7929049,"[""https://cf.bstatic.com/xdata/images/hotel/square600/147078855.webp?k=e7f397aea57c80e6db93fad596446d7a24a6658cf44be2071d58f854e66c33bb&o=""]",94,7.6,[]
95a21fdd-fd10-4a64-9c0c-38e271102837,Recital Hotel,,41.0067986,28.9716919,"[""https://cf.bstatic.com/xdata/images/hotel/square600/277344601.jpg?k=031c340c5c2f65e3cb6ee84a72eb55ee06f11357b065807b61be29c60d36c5d8&o=""]",73,8.8,"[""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""448"", ""489"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""500"", ""501"", ""502"", ""505"", ""506""]"
d9f47c42-6bac-43a2-97a7-a7b828ae9ab0,Media One Hotel,,25.0961362,55.1575893,"[""https://cf.bstatic.com/xdata/images/hotel/square600/133087952.jpg?k=6fbb4861e3b99acddfa941d8950d5faa068611f3be7912eee8dad54bd284f58d&o=""]",137,8.7,"[""182"", ""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""500"", ""501"", ""502"", ""503"", ""505"", ""506""]"
bf7ddcab-652e-43e2-b8f2-1efb3de93c70,Onyado Nono Asakusa Bettei Hot Spring,,35.7148635,139.7951104,"[""https://cf.bstatic.com/xdata/images/hotel/square240/520702649.webp?k=1089fd48224a7e24f35d844a0f5b6834c93a84b2910776c642db1a2cfab559f9&o=""]",364,9.2,"[""435"", ""436"", ""439"", ""440"", ""444"", ""445"", ""446"", ""490"", ""491"", ""492""]"
1ee9a3f1-f11e-483c-a65d-5e0887f26be5,ART HOTEL Nippori Lungwood,,35.7279444,139.7727777,[],97,8.1,"[""436"", ""489""]"
6c46595b-81fd-4351-9828-59b0ef984226,Novotel London Waterloo,,51.4946168,-0.1184621,"[""https://cf.bstatic.com/xdata/images/hotel/square240/251757395.webp?k=881e30fbcd0d8d500991e5de2c403dc6ce37d69cd1c105963fbc307bbb7f7471&o=""]",539,8.2,"[""182"", ""436"", ""439"", ""441"", ""444"", ""445"", ""448"", ""489"", ""490"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""500"", ""506""]"
24548c77-6f6e-41f5-be60-a39529d0bbac,Upscale Apartment at Oval Tower Near Downtown with Balcony and Parking by Belvilla,,25.2265805,55.3458062,"[""https://cf.bstatic.com/xdata/images/hotel/square600/572266315.webp?k=cb63f0f85df90845ef8f99fa87a7cb53cd0d4f120ad2266040d074afa0fd04b2&o=""]",83,6,[]
3aab30e5-1cbc-496d-94d2-5135810f99a2,Downtown Haven 2BR Near Dubai Mall & Burj Khalifa in Act One Act Two,,25.1929987,55.2715302,"[""https://cf.bstatic.com/xdata/images/hotel/square240/644875252.jpg?k=8e7c3a0bf812672c187c15a6697c9305dbeeebf7ebb32b67f6bef4341f21261a&o=""]",714,0,[]
6cf925b8-3459-415a-91d6-82b6f4470520,APA Hotel Ningyocho Ekihigashi,,35.6889454,139.7827814,"[""https://cf.bstatic.com/xdata/images/hotel/square240/250257676.webp?k=d4d7791af2b6e6a8fa505a71abe98e3514542a7267a88d82cb9e3f409aeb752f&o=""]",128,8.2,"[""435"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""448"", ""489"", ""502""]"
7f988274-cf2b-4da0-8702-1e9d9bcb6c9a,HOTEL MYSTAYS Ueno East,,35.7125951,139.7821038,"[""https://cf.bstatic.com/xdata/images/hotel/square240/84507160.jpg?k=f456387e11c40cb1b3d7b4e3179458b784bb4266037883a493059108c430f0a5&o=""]",99,7.6,"[""436"", ""489""]"
0a0ea0b4-e32a-4fd1-87b8-83a6681b5909,APA Hotel Ueno Ekimae,,35.7102992,139.7770993,"[""https://cf.bstatic.com/xdata/images/hotel/square240/553705267.webp?k=9740b85558813d8121cf2e87ba7ca43c26e13f3ff2da815091fdeb3aa05c91b4&o=""]",143,8,"[""435"", ""436"", ""444"", ""445"", ""446"", ""489"", ""492"", ""494"", ""496""]"
5f245379-2767-4f5d-9a36-7c4d52833d20,Mitsui Garden Hotel Ginza-gochome,,35.6687557,139.7666855,"[""https://cf.bstatic.com/xdata/images/hotel/square600/633914859.webp?k=ce2eb0f6c8e26389fdeb6dbbf14d8d1977c83a0ddfac7742058b2a84ce2cb3d7&o=""]",320,8.3,"[""435"", ""436"", ""441"", ""442"", ""444"", ""445"", ""446"", ""489"", ""492"", ""493"", ""495""]"
d3914066-0a35-4db5-a2ff-62f7b1a6b374,Petit Bali Forest Shinjuku Sanchōme,,35.70796740000001,139.7029442,"[""https://cf.bstatic.com/xdata/images/hotel/square240/405483174.webp?k=63d0239470c8a1e54aa3a02dcfd0a6b4ceec266e924e93592e2322e0a1797564&o=""]",164,8.2,"[""435"", ""436"", ""443"", ""444"", ""445"", ""446"", ""492"", ""493"", ""494""]"
182cc16b-e44e-4c0b-b793-f26a506c93ba,HOTEL MYSTAYS Kanda,,35.6962196,139.775093,[],93,8,"[""436"", ""489""]"
0ee59987-cde2-477c-816e-cdedacd4abd0,APA Hotel Asakusa Shin Okachimachi Ekimae,,35.707642,139.7822841,"[""https://cf.bstatic.com/xdata/images/hotel/square600/371822354.jpg?k=6068a2f2467cec2fc441dc6bd7fa8c5b61e85fd8ac5e253b4c69aeb63431d7c5&o=""]",112,8.3,"[""435"", ""436"", ""440"", ""442"", ""444"", ""445"", ""448"", ""490"", ""492"", ""494""]"
b341cfb3-4eef-4276-a019-01eb44be3e11,APA Hotel Roppongi Ekimae,,35.6622965,139.7323167,"[""https://cf.bstatic.com/xdata/images/hotel/square240/339763395.webp?k=39b48a658fd159d41f2f237a10b94b838da13e8f4006d6e7e7db4889fe49e2f9&o=""]",182,7.4,"[""435"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""448"", ""492"", ""493"", ""494"", ""502""]"
c74b0be4-c685-47fd-afe6-8369af4c0356,APA Hotel Akabane Iwabuchi Ekimae,,35.6764225,139.650027,[],101,0,[]
dd83e2e5-b8e5-4b8d-8eb0-0fc10e69554a,Rove Expo City,,24.9608843,55.1506911,"[""https://cf.bstatic.com/xdata/images/hotel/square600/507336253.jpg?k=f36bea04ce0cfe9af149f1cb2fe809b735a047e8daeac7856b264ad8eb7f2d22&o=""]",76,9.2,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""492"", ""493"", ""494"", ""495"", ""496"", ""499"", ""500"", ""501"", ""502"", ""505"", ""506""]"
92ed0739-ce23-4f1d-b8a0-13320a1081f2,Andaz Residence by Hyatt - Palm Jumeirah,,25.1124317,55.13897799999999,"[""https://cf.bstatic.com/xdata/images/hotel/square240/647299459.jpg?k=47ea94342cd451a5e015bb63ee900cfe1635d450622e18afaca0307ad8bee6cd&o=""]",217,8.9,"[""435"", ""436"", ""444"", ""445"", ""446"", ""448"", ""492"", ""493"", ""494"", ""495"", ""496"", ""500"", ""501"", ""502"", ""504""]"
96dd294a-8597-457c-870f-ce131d574327,Hotel Coco Grand Kitasenju,,35.7513077,139.8028384,[],99,8.5,"[""436"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""492"", ""496"", ""502""]"
c11e73c2-cd2e-48a1-82d0-0adab6367092,C Central Hotel and Resort The Palm,,25.1235338,55.154705,[],215,8.4,"[""182"", ""436"", ""443"", ""444"", ""445"", ""446"", ""448"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""500"", ""501"", ""502"", ""505"", ""506""]"
bb8c824d-5959-4add-aa33-5f400eff4da8,Sonder Business Bay,,25.1886672,55.2704365,"[""https://cf.bstatic.com/xdata/images/hotel/square240/402349154.jpg?k=8eafce34c5be047bbfc6ce48bc5819d2a3c69dd738888ee21366639f4b600b66&o=""]",179,8.5,[]
bcae9ba2-df76-4231-90dd-1d6c7b0862c4,Courthouse Hotel London,,51.5143834,-0.1393582,"[""https://cf.bstatic.com/xdata/images/hotel/square240/232118512.webp?k=1eeea487cb6f28dee57833182a7ed761f0e75cbd16f34f9ac73940de8df0dd0a&o=""]",347,7.8,"[""436"", ""445""]"
d4cbb4eb-aa3c-401b-8a2d-6e714da6f8b6,Shiba Park Hotel,,35.6588135,139.751937,"[""https://cf.bstatic.com/xdata/images/hotel/square240/646345965.jpg?k=f90c9a70616aedf02fca12691b4e899e8ef089e07412d23b88380f7d1ccedcb8&o=""]",368,8.9,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""445"", ""446"", ""448"", ""489"", ""492"", ""494"", ""496"", ""500"", ""501"", ""505"", ""506""]"
b22c83d5-d239-46c5-9812-43440c027e87,MIMARU Tokyo Akasaka,,35.6698664,139.7330429,"[""https://cf.bstatic.com/xdata/images/hotel/square600/224163660.jpg?k=c457f0792cc943800568c6fad88153b8dabed1d59fba4df139c75d3086a7acd5&o=""]",405,8.8,"[""435"", ""436"", ""439"", ""441"", ""442"", ""443"", ""445"", ""448"", ""489"", ""490"", ""493"", ""494"", ""498"", ""502""]"
7766be41-a930-4e87-ba12-bfc8f33c5e8c,Dormy Inn Premium Tokyo Kodenmacho,,35.690276,139.7781944,"[""https://cf.bstatic.com/xdata/images/hotel/square600/470216547.webp?k=445c68f194732f7dc282911dc43513eb32c63190bec2e66f9d934106b93a8f50&o=""]",226,8.5,"[""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""492""]"
2f4b4ad0-d3f0-46d0-ae59-1c0356ecddbb,Kuretake Inn Premium Hamamatsucho,,35.6508719,139.7553262,"[""https://cf.bstatic.com/xdata/images/hotel/square240/25026920.webp?k=3fc23291a258fb04b389306a42328f3f9333591656fbb6b26cece5d5097eabed&o=""]",137,6.8,"[""436"", ""444"", ""445"", ""448""]"
c9df8489-6b97-4072-b695-d4533d9286c7,Cosy living I Speedy wi-fi I Gym & Pool,,25.0603152,55.23822449999999,"[""https://cf.bstatic.com/xdata/images/hotel/square600/646505723.jpg?k=ed0f0758fc3a77937bb9b1909b2779218dd7cc6e80244519916645d428b96834&o=""]",107,0,[]
66669184-b981-4f74-ba25-869cf4327b69,The Franklin London - Starhotels Collezione,,51.4960774,-0.1686247,"[""https://cf.bstatic.com/xdata/images/hotel/square240/120973852.jpg?k=4ee0c2902a2f6ed4b38523332aa6c8ce712c755be4a4c5b0de8832de9a9fdf62&o=""]",393,8,"[""436"", ""439"", ""440"", ""442"", ""443"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""495"", ""496"", ""497"", ""499"", ""500"", ""501"", ""502""]"
0404d66c-29db-41f1-8065-384ea9f1f6c1,Himalaya Cloud Hotel,,35.6759169,139.6714282,[],184,8.6,"[""436""]"
a18df7dd-d4d3-4019-a2e9-9ff36f5055b0,Copthorne Hotel Dubai,,25.2513145,55.3295568,"[""https://cf.bstatic.com/xdata/images/hotel/square600/640278495.webp?k=55504c007d5fce7dc35972432fc7158c2b85cc716ac87d404543c58db9118ee8&o=""]",88,8.4,"[""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""499"", ""500"", ""501"", ""503"", ""504"", ""506""]"
76215de0-1a75-46b5-a881-93e83190aaa8,Hotel Sultania Boutique Class,,41.0121049,28.9780165,"[""https://cf.bstatic.com/xdata/images/hotel/square600/619736108.jpg?k=44f19dc3cc578a493128ba9d62a8094c9b5b3992db6f3b7482580a8a67a729fb&o=""]",185,9.1,"[""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""500"", ""501"", ""503"", ""504"", ""506""]"
72fa59cb-9ae2-4031-8950-f479d1c31577,Hotel Yesilpark,,41.0175359,28.9515436,"[""https://cf.bstatic.com/xdata/images/hotel/square240/284122595.jpg?k=5dca1068c86f795e86e4a7fe4499070a4a31b12de8b7f2472eaec9edb3eaba45&o=""]",40,5.8,"[""436"", ""439"", ""440"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""494"", ""495"", ""496"", ""503""]"
d79592aa-3ab3-409f-b7a9-a99ae9536ea4,Hyatt Place Dubai Al Rigga Residences,,25.2643465,55.3221723,"[""https://cf.bstatic.com/xdata/images/hotel/square240/40544441.webp?k=ff9399fcc4c49d728698ff9669f1164a7da30e138f69c96895ae54c61d9205c8&o=""]",166,8.2,"[""436"", ""444"", ""445"", ""446"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""498"", ""499"", ""500"", ""501"", ""502"", ""503"", ""505"", ""506""]"
45053415-c5ce-424d-819d-d7acf47ef483,Sonder Battery Park,,40.7056552,-74.0156299,"[""https://cf.bstatic.com/xdata/images/hotel/square600/576830386.jpg?k=3d5e66b96f8cf60473d9531388419b88061dfcd5d712bbd406e588a8bbaa0a48&o=""]",170,8.5,[]
b6cc87bc-affa-4d8b-ab2f-9253bc21c39d,Hotel Wing International Tokyo Akabane,,35.7790832,139.7192685,[],91,8.5,"[""436"", ""440"", ""443"", ""444"", ""445"", ""448"", ""489"", ""492"", ""493"", ""496""]"
b5de876f-0250-4259-bea6-03336011a11b,CVK Park Bosphorus Hotel Istanbul,,41.0353232,28.9879291,"[""https://cf.bstatic.com/xdata/images/hotel/square600/585877524.jpg?k=47223fbd28972dbc7ac157376f1d2926d909c12983fdf69e40630bf0346d6032&o=""]",217,9.1,"[""182"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""500"", ""502"", ""503"", ""504"", ""505"", ""506""]"
930120d4-29f1-44b9-96fd-62c283419eef,APA Hotel Asakusabashi Ekikita,,35.7001558,139.7876849,"[""https://cf.bstatic.com/xdata/images/hotel/square240/354632749.jpg?k=d6eceb4726d2a8c267f5019ce60446c397c7e23f7e9524c03bc448dbd290eb4b&o=""]",98,8.1,"[""435"", ""436"", ""439"", ""440"", ""444"", ""445"", ""493"", ""494""]"
41f2f14e-c154-4eb7-9afb-96c1da7c12da,City Hotel Southern Cross,,35.7012741,139.700112,"[""https://cf.bstatic.com/xdata/images/hotel/square240/207496311.jpg?k=974fbc64f5f2d3c46f2d9166103f4d0df05202a8e07d2074e111c122b905400c&o=""]",91,6.5,[]
5480d1ea-0337-4e31-a30d-2cc5df98bf05,Studio M Arabian Plaza Hotel & Hotel Apartments,,25.2776458,55.3526907,"[""https://cf.bstatic.com/xdata/images/hotel/square240/391102017.webp?k=8b18e6a8bcf4ad7f5a303467ea9e5917f51fa07fecec034402fc19a8a3481379&o=""]",84,8.4,"[""182"", ""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""500"", ""501"", ""506""]"
0584c750-8e4f-4c79-bb82-d889bcede41f,Hotel BaliBali 鶯谷,,35.722247,139.7784647,[],106,8.6,[]
ee2f5014-6031-410b-a374-26aafe0c232c,Via Inn Akihabara,,35.6965025,139.7723371,"[""https://cf.bstatic.com/xdata/images/hotel/square600/369049655.webp?k=4e03932cc79bfb2399e52cef2984cd479aeebe0126fa768043c47c0857bfb50f&o=""]",126,8.3,[]
b917aed3-79ea-4329-b621-37e1b1c25ad7,Shangri-La Tokyo,,35.6823799,139.7694411,"[""https://cf.bstatic.com/xdata/images/hotel/square600/525038301.webp?k=dd43822a41b7781ef88f604ba13690ec5b40e1f704bac589f25ab5c5cc8fb16a&o=""]",907,9.2,"[""436"", ""439"", ""440"", ""443"", ""444"", ""445"", ""448"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""499"", ""500"", ""505"", ""506""]"
b73d51f0-8447-45a0-b536-70312c17f9c2,MONday Apart Hamamatsucho Daimon,,35.6587491,139.7529097,"[""https://cf.bstatic.com/xdata/images/hotel/square600/261816824.jpg?k=b0cd659473476aa06883d2db6519dacac77f7c9d3bc171c8d5f62454a8d48ba2&o=""]",463,9,[]
1f31dc26-909d-4a91-bad5-e104835b2b95,The Okura Heritage Tokyo,,35.6669532,139.7442066,[],815,9.5,"[""436"", ""439"", ""440"", ""442"", ""443"", ""445"", ""448"", ""489"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""499"", ""500"", ""501"", ""502"", ""505"", ""506""]"
23fd4edc-49ea-44bd-9c94-837e5128fc04,R&B Hotel Tokyo Toyocho,,35.6694334,139.8200724,"[""https://cf.bstatic.com/xdata/images/hotel/square600/584359503.jpg?k=43df6ec0afac173cd619d9595d0dd7c9a15a7bb57cc1929e13a2ed49e022134f&o=""]",125,7.8,[]
669e06fe-4d51-45de-9f3c-8a8a5d066772,Keio Presso Inn Tokyo Kudanshita,,35.6970029,139.7519082,"[""https://cf.bstatic.com/xdata/images/hotel/square600/150164165.jpg?k=544b42ed594077bb8cb2215fa841582d376af1cb90e571f5b465d45ba0dc842e&o=""]",249,7.9,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""448""]"
13d06bcf-b56d-47c1-875a-05a6e91fc67b,Rakuten STAY Tokyo Asakusa Okaimono Panda Twin Room A,,35.7101722,139.8033695,"[""https://cf.bstatic.com/xdata/images/hotel/square600/348187614.jpg?k=af893245a3f39764e6d2c951bbe009e149a052f25cb04f048c8f1aa82636050f&o=""]",130,6.9,[]
320e2954-f9fa-47db-aad5-a4f671a0227e,Akasaka-no Sato (Female Only),,35.6739543,139.7352393,"[""https://cf.bstatic.com/xdata/images/hotel/square240/235616869.webp?k=6613dc6cc47e703117b98a97fabf88689f990a0967d16511711d331d8089f89a&o=""]",52,6.6,[]
036a1327-6348-4c5a-9827-ab8aec69294c,Hotel SUI Ginza Kyobashi by ABEST,,35.6750542,139.7708988,"[""https://cf.bstatic.com/xdata/images/hotel/square600/642101786.jpg?k=483d6be2c6460e8af170bff44e053d6d14a02832b7da2a79026ad31a84884b5c&o=""]",127,7.7,[]
158a4586-e9ca-43d5-8643-77168f470101,Amber Iidabashi,,35.7060032,139.7417217,"[""https://cf.bstatic.com/xdata/images/hotel/square600/594458014.webp?k=755be71d8de9c6ffe5caab58e12719809948d29847c5e2ebf7f27506c438f86f&o=""]",157,6.2,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""445"", ""448"", ""489"", ""490"", ""493""]"
9b91488f-c25b-4f06-8c71-c4afeb0760e6,Tosei Hotel Cocone Asakusa,,35.7166211,139.7982895,[],107,8.4,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""448"", ""492"", ""493"", ""502""]"
db2ae5cc-b928-48ee-9275-9cf81487cd94,Hotel Cocoro Inn Asakusa Kuramae,,35.7045382,139.7898721,"[""https://cf.bstatic.com/xdata/images/hotel/square600/328062937.jpg?k=0060bd48691dd74f7691442685ae474e4def10bcd9b329a56159dab620f0359a&o=""]",83,5.7,[]
6e74c7f9-9995-4ce9-bae7-17cbeafdc24b,Mercure Beijing Downtown,,39.9084277,116.4602709,"[""https://cf.bstatic.com/xdata/images/hotel/square600/97571335.jpg?k=1e7f07ca7cbc369ea6375f2ca7b643396eb1796edd3fdc350639b0834c53dc06&o=""]",75,7.9,"[""436"", ""439"", ""445"", ""448"", ""490"", ""502""]"
54e435db-ca7f-40ab-bf3d-c092735a56c4,UNPLAN Shinjuku,,35.6930948,139.7108794,"[""https://cf.bstatic.com/xdata/images/hotel/square240/408530791.webp?k=6fd30a7c14c8d8e85f0e593af136c54b40dfcb086a894fd205fa07e20220ec3c&o=""]",83,8.3,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""445"", ""446"", ""448"", ""493"", ""494""]"
13b5a889-7b62-44f3-ac9e-7451188a7224,Metropolo Classiq Dahua Hotel Shanghai Jing'an,,31.21356,121.43229,"[""https://cf.bstatic.com/xdata/images/hotel/square240/165966198.jpg?k=0041b195cfa55a2cf0162cf74bfb5a44c3ca18d0641598d887c0b809c69e16f8&o=""]",60,8.2,"[""439"", ""440"", ""443"", ""444"", ""445"", ""491"", ""496""]"
3da04b2e-a28c-4bb6-9a16-f1582846cc0f,Solly Hôtel Paris,,48.86757919999999,2.3540365,"[""https://cf.bstatic.com/xdata/images/hotel/square240/474860640.webp?k=4bb582db3cab8912f6fb0f1af7654d759768cea15e840f95ce433265082a5b7d&o=""]",296,8.9,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""490"", ""492"", ""493"", ""494"", ""495"", ""499"", ""500"", ""501"", ""506""]"
b00d7742-71fa-40e5-9a80-8d0072e8ebc0,"Le Pavillon de la Reine & Spa, Place des Vosges",,48.8562978,2.3660312,"[""https://cf.bstatic.com/xdata/images/hotel/square240/95460678.jpg?k=84f3f2efba2190dbe4d5e4b5e48494058947360936d749441faa56045f92dac2&o=""]",488,9.1,"[""182"", ""436"", ""439"", ""440"", ""442"", ""443"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""499"", ""500"", ""501"", ""502"", ""506""]"
783284e7-8284-4596-b168-5d3977babbbe,Millennium Place Dubai Marina,,25.0745496,55.1402327,"[""https://cf.bstatic.com/xdata/images/hotel/square600/204622896.webp?k=eab32cf34fd9d1f2efe1c568336546d112b62c987c8e7c03f6b974e8edb2be0a&o=""]",232,8.8,"[""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""499"", ""500"", ""501"", ""502"", ""506""]"
5fb20f16-368f-4897-bdca-9cdd531e7181,Hotel Palace Japan,,35.7283592,139.8002061,"[""https://cf.bstatic.com/xdata/images/hotel/square600/5052674.jpg?k=26c97a30669a5a44c51b4407c242bed8f374ae6ecb5a4ee7999c7ef4413893f4&o=""]",48,8,"[""436"", ""445"", ""446""]"
e145b614-e2ca-434f-b6db-d51cf2724960,"Gezi Hotel Bosphorus, Istanbul, a Member of Design Hotels",,41.0385386,28.988216,"[""https://cf.bstatic.com/xdata/images/hotel/square240/116768888.jpg?k=3275bcd22e3b579535076838f137ed2b36d1f2c18e2374b92af73de08af7797c&o=""]",129,9,"[""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""492"", ""494"", ""495"", ""496"", ""499"", ""500"", ""501"", ""502"", ""506""]"
66c11c7b-6d92-4a24-ad9d-a291952b40da,YAYS Amsterdam Vondelpark by Numa,,52.3627828,4.8751888,"[""https://cf.bstatic.com/xdata/images/hotel/square600/538125142.jpg?k=a876d9e8cb2694273245b08ec080b4c45b0505cb29f2cd20218997c82fdaaa46&o=""]",342,8.2,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""492"", ""494"", ""495"", ""499"", ""500"", ""501"", ""505"", ""506""]"
9b1d3669-68f3-4377-a0ea-5316280ef236,Unlock Waters Edge,,25.1863219,55.2746449,[],194,8.3,"[""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""448"", ""492"", ""495"", ""497""]"
ccbde5f4-6b7c-42bf-976f-0b49cb15d237,Renaissance Beijing Haidian Hotel,,39.904211,116.407395,[],106,9.5,[]
c9493e77-7856-41b0-9c87-f2f3bb3cbfab,Courtyard by Marriott Shanghai Minhang,,31.02182,121.46331,"[""https://cf.bstatic.com/xdata/images/hotel/square240/500338149.webp?k=7095946566ab9ff2ff0737ba3d15698d86589e83fab6c93f5405ebf495f5c813&o=""]",89,8.7,"[""182"", ""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""490"", ""492"", ""494"", ""495"", ""496"", ""497"", ""500"", ""501"", ""502""]"
e357a071-f8c4-4858-931d-9f1933a0072b,Gubei Garden Hotel Shanghai Hongqiao,,31.19899999999999,121.40211,"[""https://cf.bstatic.com/xdata/images/hotel/square240/16204882.webp?k=47bfe9e98cace29fc389f2e8062efc5e54af09c77e34acb440ce2c9e0fb62442&o=""]",64,7.4,"[""436"", ""439"", ""440"", ""441"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""492"", ""495"", ""496"", ""499"", ""505"", ""506""]"
9fb13007-8c33-4375-bfe2-58652f3b31c2,Dasein Youlan Hotel,,39.93591,116.42085,"[""https://cf.bstatic.com/xdata/images/hotel/square600/448004051.webp?k=06f1579edc2e026d5057b6eac54956ea53ac018ca5127ea2c6d04793a15ca494&o=""]",122,9.1,[]
2aec2f51-38ec-4876-9af3-362e68750a3c,Hôtel de l'Avre,,48.8478162,2.2976999,"[""https://cf.bstatic.com/xdata/images/hotel/square240/56280875.jpg?k=7e2a4fd26806839cd34012ea0e9982a68cfe78ad5556a79e1b4aa9ed2e7bb4d7&o=""]",222,8.3,"[""436"", ""439"", ""445"", ""489"", ""495""]"
571a91a1-73b8-472b-bdbb-9e4f6da82e2e,Hilton Tokyo Hotel,,35.6925861,139.6910343,"[""https://cf.bstatic.com/xdata/images/hotel/square240/550605365.jpg?k=36aea1ca2131faaa2c47761580433197dd7c13432c486fc15e06df08362bf0c1&o=""]",402,8.4,"[""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""445"", ""448"", ""489"", ""490"", ""494"", ""496"", ""499"", ""505"", ""506""]"
e9d205a4-1ff5-4b0d-b33c-2ac3f01ba360,民泊TOKYO one シェアハウス,,35.7314985,139.8238095,"[""https://cf.bstatic.com/xdata/images/hotel/square240/587791712.webp?k=fe1c53bb67d696daf0dd36658c332ec111dc22ca75dc3828336109e408b70bd3&o=""]",90,8.1,[]
fbc433a5-d71d-48c8-a267-b030b0bf267d,Roda Beach Resort,,25.1833454,55.2251663,"[""https://cf.bstatic.com/xdata/images/hotel/square600/260198628.webp?k=2e18973d0ee8eab9a88de50308afdf54c2dc4a79dc813b21acc19ccf1ff4e6ea&o=""]",299,8.5,"[""436"", ""444"", ""445"", ""446"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""500"", ""501"", ""502"", ""503"", ""505"", ""506""]"
7e82f24d-aedc-47a7-bee6-c80c7d28f70c,Vienna Hotel Shanghai Pudong Jinqiao Park,,31.25538,121.59208,"[""https://cf.bstatic.com/xdata/images/hotel/square240/313060945.webp?k=877bf870a792a3c363a0ca0b761d99822f660dd1713bc1a232236a96a619b689&o=""]",45,6,"[""439"", ""440"", ""443"", ""444"", ""445"", ""491"", ""496""]"
